	Cluster_0	Cluster_1	Cluster_2
EME1	5.73078	5.74327	5.8675
EME2	5.44487	5.46002	5.45062
EMG1	8.57477	8.47035	9.0224
EMID1	5.96193	5.78091	5.97827
EMILIN1	6.97203	7.50631	6.89771
EMILIN2	7.22714	8.20238	7.94374
EMILIN3	5.36858	5.46794	5.55091
EML1	6.52567	6.56907	6.37704
EML3	9.3873	9.51978	9.14438
EML4	7.71293	8.28284	8.44611
EML5	5.36748	5.39049	5.37894
EML6	5.31555	5.32832	5.29629
EMP1	9.82551	10.3467	10.0237
EMP2	5.70616	5.6894	5.72246
EMP3	9.34992	10.2031	9.49724
EMR1	5.44276	5.54552	5.51466
EMR3	5.34563	5.37148	5.34309
EMR4P	5.35932	5.388	5.35376
EMX1	5.69662	5.34384	5.3321
EMX2	5.65778	5.79882	5.60487
EMX2OS	5.35408	5.34705	5.33744
EN1	5.47716	5.53706	6.3015
EN2	5.42515	5.48045	5.50733
ENAH	5.95621	5.83205	6.03497
ENAM	5.34491	5.32071	5.32954
ENDOD1	6.75805	6.8251	6.79959
ENDOG	7.10035	6.96503	6.96543
ENG	8.00264	8.57578	8.00176
ENGASE	6.51771	6.45444	6.50546
ENHO	5.66217	5.45935	5.75523
ENKD1	7.82742	7.62129	7.73778
ENKUR	5.62904	5.60752	5.63925
ENO1	12.3004	12.7109	13.1147
ENO2	7.83417	7.12702	7.49447
ENO3	6.29927	6.04866	6.12461
ENO4	5.69224	5.55642	5.52948
ENOSF1	8.13155	7.77574	7.9392
ENOX1	5.58129	5.55797	5.52801
ENOX2	5.56244	5.61326	5.73676
ENPEP	5.65709	5.72653	5.79423
ENPP1	6.691	6.35378	6.06959
ENPP2	6.89886	7.93479	7.0919
ENPP3	5.81762	6.44942	5.6804
ENPP4	6.89978	6.48379	6.53461
ENPP5	7.93466	6.73061	6.70881
ENPP6	5.48304	5.52998	5.67682
ENPP7	5.45676	5.47653	5.46082
ENSA	7.7555	7.42179	7.62873
ENTHD1	5.56712	5.68677	5.61163
ENTHD2	5.96887	5.89118	6.01363
ENTPD1	7.54436	8.07258	7.45376
ENTPD2	5.5163	5.4647	5.52496
ENTPD3	6.11169	6.02008	5.78421
ENTPD4	6.67446	6.72273	6.75867
ENTPD5	6.52519	6.13002	5.95052
ENTPD6	7.20685	6.9742	7.19909
ENTPD7	5.78046	5.7887	5.77213
ENTPD8	5.4991	5.38344	5.3928
ENY2	10.1023	10.2547	10.6204
EOGT	6.27183	6.46365	6.61822
EOMES	6.55396	7.29938	6.70458
EP300	7.96416	7.91265	7.88168
EP400	8.40569	8.25452	8.14085
EP400NL	5.50853	5.48043	5.49902
EPAS1	9.14428	9.7879	8.85646
EPB41	5.55163	5.527	5.53721
EPB41L1	5.42857	5.39438	5.44669
EPB41L2	6.2954	6.55388	6.60021
EPB41L3	7.65686	8.02495	7.3432
EPB41L4A	5.93672	5.9124	5.67121
EPB41L4A-AS1	9.90932	9.62034	9.33496
EPB41L4B	5.42944	5.40741	5.3778
EPB41L5	6.74196	6.25434	5.94071
EPB42	5.2718	5.2808	5.27965
EPC1	6.66393	6.70163	6.66244
EPC2	5.74489	5.68605	5.74293
EPCAM	6.00215	5.97496	6.20453
EPDR1	7.83721	8.32709	7.91677
EPG5	5.95028	5.92002	5.93023
EPHA1	6.8312	6.83198	7.01501
EPHA10	5.79322	5.80422	5.79524
EPHA2	5.59585	5.75868	5.83983
EPHA3	5.4959	5.54609	5.40539
EPHA4	6.0555	6.28469	6.30379
EPHA5	5.41351	5.40501	5.39666
EPHA6	5.39459	5.37929	5.40279
EPHA7	5.26777	5.27123	5.27225
EPHA8	5.58973	5.56912	5.57482
EPHB1	5.80008	5.9934	6.5846
EPHB2	5.74895	5.86843	5.84292
EPHB3	6.87718	6.62174	7.78703
EPHB4	8.18742	8.37515	8.57135
EPHB6	5.8053	6.29539	6.54255
EPHX1	8.15702	8.07646	7.67826
EPHX2	7.2648	6.61748	6.51904
EPHX3	5.5571	5.6163	6.04713
EPHX4	6.0413	5.9702	6.19432
EPM2A	5.50304	5.49027	5.52833
EPN1	11.283	11.1639	11.3174
EPN2	5.61459	5.52606	5.53558
EPN3	6.69886	6.39547	6.1898
EPO	5.36228	5.45891	5.32222
EPOR	6.06196	5.76959	5.61368
EPPIN	5.58311	5.60073	5.58644
EPPK1	6.69516	6.65787	6.65715
EPRS	10.4768	10.4499	10.917
EPS15	7.15343	7.26944	7.10459
EPS15L1	6.67179	6.34216	6.47071
EPS8	6.45394	6.516	6.42799
EPS8L1	5.67048	5.60804	5.56873
EPS8L2	5.45691	5.43739	5.46672
EPS8L3	5.43754	5.44746	5.42912
EPSTI1	8.09719	9.17079	8.82867
EPT1	6.88237	6.68295	7.11297
EPX	5.38702	5.36605	5.40801
EPYC	6.15101	6.83542	6.30843
EQTN	5.28906	5.27965	5.31708
ERAL1	9.17234	9.11483	9.01285
ERAP1	5.71824	5.77285	5.67376
ERAP2	6.95208	7.30106	6.87711
ERAS	5.36035	5.36209	5.39408
ERBB2	5.57784	5.69094	5.56506
ERBB2IP	5.89115	5.8241	5.75408
ERBB3	7.14307	6.49874	6.35868
ERBB4	5.76101	5.74548	5.76095
ERC1	5.58437	5.58028	5.64954
ERC2	5.38377	5.39898	5.44163
ERCC1	8.12198	8.05791	7.94765
ERCC2	6.5338	6.49516	6.54199
ERCC3	7.63197	7.5	7.74912
ERCC4	5.79258	5.72216	5.73937
ERCC5	8.96027	9.05217	8.87586
ERCC6	5.71038	5.68003	5.76442
ERCC6L	5.46123	5.49689	5.6716
ERCC6L2	5.96694	5.9976	6.05109
ERCC8	5.77355	5.82317	5.78977
ERF	6.67956	6.55432	6.79654
ERG	5.64082	5.73829	5.66391
ERGIC1	7.74152	7.55421	6.89917
ERGIC2	6.73576	6.92122	7.07904
ERGIC3	10.2733	10.2348	10.2061
ERH	9.02772	8.77928	8.83782
ERI1	5.27252	5.28158	5.31764
ERI2	5.84098	5.57976	5.66447
ERI3	6.98585	6.95335	7.205
ERICH1	7.17763	7.43962	7.47744
ERICH3	5.9267	5.47157	5.44721
ERICH5	5.36389	5.37513	5.56564
ERICH6	5.36773	5.33906	5.34739
ERICH6B	5.38215	5.36342	5.37068
ERLIN1	6.25799	6.21654	6.25297
ERLIN2	6.21149	6.04384	6.06072
ERMAP	5.34844	5.37925	5.36964
ERMARD	7.6166	7.32451	7.09174
ERMN	5.3696	5.37705	5.37606
ERMP1	7.65631	7.40296	7.38989
ERN1	5.9529	6.26435	6.03216
ERN2	5.38991	5.42066	5.41495
ERO1LB	5.8227	5.78131	5.60621
ERP27	8.12416	8.06503	8.52704
ERP29	6.44567	6.65898	6.59266
ERP44	6.00017	5.99205	6.02957
ERRFI1	8.84234	8.77349	9.59215
ESAM	7.59012	7.80729	7.23124
ESCO1	6.00012	5.96404	6.0404
ESCO2	5.28869	5.32726	5.33548
ESD	8.2076	8.13051	8.08505
ESF1	5.22523	5.23379	5.26682
ESM1	6.67075	6.4228	6.76513
ESPL1	6.51383	6.46095	6.83813
ESPN	6.84386	6.28901	6.06079
ESPNL	5.64754	5.85048	5.70133
ESPNP	5.42034	5.39061	5.38048
ESR1	10.684	7.05283	6.13939
ESR2	5.43227	5.49413	5.44251
ESRP1	6.41659	6.29223	6.83795
ESRP2	5.39957	5.3925	5.4113
ESRRA	6.75697	6.98217	7.10205
ESRRB	5.47994	5.4797	5.45748
ESRRG	5.98595	5.88927	5.76787
ESX1	5.34508	5.34629	5.3991
ESYT1	9.46809	9.53107	9.23587
ESYT2	10.5432	10.4584	10.7629
ESYT3	5.39313	5.4396	5.86973
ETAA1	5.42727	5.39865	5.38645
ETF1	8.0713	7.98626	8.02321
ETFA	8.89788	9.5409	8.94443
ETFB	8.23238	8.81696	8.24272
ETFDH	7.55285	7.45374	7.13512
ETHE1	5.78439	5.87601	5.7716
ETNK1	5.85951	5.88143	5.95358
ETNK2	7.17433	6.75724	6.14046
ETNPPL	5.52936	5.41897	5.47577
ETS1	8.07081	8.97357	8.67594
ETS2	7.54195	8.07493	7.86351
ETV1	5.28231	5.28895	5.27982
ETV2	5.69131	5.69301	5.66106
ETV3	6.15568	6.12931	6.3856
ETV3L	5.38648	5.39845	5.46978
ETV4	5.93085	5.7837	6.41923
ETV5	6.77213	6.87046	7.14037
ETV6	8.20758	8.22562	9.02051
ETV7	5.75551	5.83061	6.11117
EVA1A	6.40685	6.8477	7.16388
EVA1B	8.06349	7.24282	6.8294
EVA1C	6.97688	7.10037	7.17326
EVC	5.63292	5.61519	5.61668
EVC2	5.77033	5.81232	5.77675
EVI2A	6.14472	6.74152	6.22984
EVI2B	6.36893	7.02959	6.47791
EVI5L	7.64806	7.62647	7.52727
EVL	12.5309	11.3576	10.6942
EVPL	7.50553	6.80855	7.51273
EVX1	5.52948	5.54864	5.53418
EVX2	5.39028	5.39208	5.39163
EWSR1	7.89199	7.86737	7.92058
EXD1	5.34477	5.35207	5.34431
EXD2	8.43346	8.04547	7.91722
EXD3	6.09081	5.72993	5.72126
EXO1	5.56875	5.60411	5.86808
EXO5	6.99382	6.93872	7.40909
EXOC1	6.45521	6.44215	6.38883
EXOC2	7.17105	6.82959	6.78252
EXOC3	7.8974	7.77509	7.86338
EXOC3L1	5.52118	5.5273	5.50309
EXOC3L4	5.51099	5.53614	5.50484
EXOC4	6.479	6.45873	6.53325
EXOC5	5.47119	5.46033	5.47567
EXOC6	5.54732	5.52633	5.53798
EXOC6B	5.6188	5.60736	5.63306
EXOC7	7.54324	7.37241	7.40871
EXOC8	5.41577	5.39441	5.3938
EXOG	7.70211	8.17642	7.83814
EXOSC1	8.90136	8.82436	8.74701
EXOSC10	8.04003	8.03648	7.90811
EXOSC2	6.99779	6.8932	7.1706
EXOSC3	7.98233	7.74941	8.27196
EXOSC4	7.75022	7.5769	8.18549
EXOSC5	7.94707	7.63394	8.2379
EXOSC8	8.1795	8.29012	8.5151
EXOSC9	7.17475	7.14266	7.2787
EXPH5	6.69534	6.61153	6.7548
EXT1	7.59969	7.65589	8.08403
EXT2	7.53616	7.74329	7.82601
EXTL1	5.6863	5.64792	6.06801
EXTL2	6.79606	6.85502	6.96698
EXTL3	7.04277	6.92378	7.28678
EYA1	5.33362	5.31944	5.3252
EYA2	5.49487	5.47947	5.52439
EYA3	5.36014	5.37147	5.35143
EYA4	5.40641	5.41143	5.37971
EZH1	5.73752	5.70337	5.71577
EZH2	6.36619	6.50526	7.14987
EZR	11.8152	11.3879	11.4616
F10	5.51206	5.68449	5.41991
F11	5.42335	5.41432	5.4196
F11R	7.60734	7.48769	8.06838
F12	7.99259	7.62425	7.77684
F13A1	7.10822	7.92926	6.82769
F13B	5.24205	5.23093	5.23245
F2RL1	6.31306	6.51604	6.33998
F2RL2	5.92065	5.8623	5.57109
F5	5.71457	5.94673	5.83749
F7	5.69645	5.51263	5.38271
F8	5.60012	5.56857	5.55904
F8A1	7.47763	7.62176	7.59611
F8A2	5.56834	5.57908	5.60002
F9	5.54149	5.53625	5.54783
FA2H	5.57936	5.70238	5.56291
FAAH2	6.65476	6.14396	6.15813
FABP1	5.27694	5.27227	5.27926
FABP12	5.21701	5.22383	5.21081
FABP3	5.52706	5.55094	5.49142
FABP4	7.49214	8.12733	6.81629
FABP5	5.52716	5.70914	5.95602
FABP5P3	5.48289	5.53338	5.60751
FABP5P7	5.45379	5.46491	5.4327
FABP6	5.48143	5.78976	5.7017
FABP7	5.73544	7.21751	7.8655
FABP9	5.35236	5.3503	5.3317
FADS1	6.71252	7.07817	7.30578
FADS2	5.62166	5.86292	5.96679
FADS3	5.42952	5.4712	5.48205
FADS6	5.65275	5.66998	5.67508
FAF1	7.57484	7.68422	8.11174
FAF2	10.0788	9.88027	9.70379
FAH	7.95958	7.7324	6.98225
FAHD1	7.27186	6.93965	6.85608
FAHD2A	5.8741	5.9075	6.14744
FAIM	5.51277	5.52338	5.54277
FAIM2	5.99501	6.29613	5.56248
FAIM3	7.74814	8.41637	7.09805
FAM101A	5.52426	5.57174	5.73642
FAM101B	6.10205	6.29787	6.29067
FAM102A	7.90927	7.51447	7.2871
FAM102B	7.20295	6.83493	6.98015
FAM103A1	7.13304	7.06081	7.06508
FAM104A	8.42535	8.3015	8.35171
FAM105A	5.97405	6.12505	5.91867
FAM107B	8.83225	9.18433	8.58625
FAM109A	5.98486	6.03692	6.07052
FAM109B	6.76225	6.7219	6.7858
FAM110A	8.19694	8.14588	7.91701
FAM110B	7.04653	6.45499	6.21506
FAM110C	5.55752	5.53067	5.4576
FAM111A	8.83513	8.763	8.54973
FAM114A1	6.33731	6.31293	6.31886
FAM114A2	6.33834	6.21275	5.98301
FAM115A	5.59798	5.61215	5.6263
FAM115C	5.45513	5.4501	5.50053
FAM117A	5.67758	5.76421	5.66328
FAM117B	8.64516	8.5499	8.84614
FAM118A	6.10231	6.18748	6.14108
FAM118B	5.88225	6.03734	6.02805
FAM120A	10.9233	10.5795	10.5593
FAM120AOS	7.83778	7.36061	7.22564
FAM120B	9.60148	9.43722	9.20226
FAM120C	6.14593	5.95581	5.99117
FAM122A	5.51698	5.52489	5.54913
FAM122B	7.05861	6.79648	6.9728
FAM122C	5.35454	5.36103	5.37962
FAM124A	5.3559	5.39993	5.44626
FAM124B	6.06794	6.26279	6.00704
FAM126A	5.44211	5.4706	5.48148
FAM126B	6.20184	6.23895	6.25427
FAM127A	9.40847	9.77036	9.68469
FAM127B	7.23891	7.34394	7.62777
FAM127C	5.98253	6.29456	6.40655
FAM129A	9.23584	9.2193	8.74522
FAM129B	8.92761	8.99972	9.17658
FAM129C	5.46504	5.85099	5.49274
FAM131A	7.26477	7.04616	7.42362
FAM131B	5.55287	5.56891	5.46594
FAM131C	5.41161	5.42111	5.4741
FAM132A	5.63052	5.65002	5.61765
FAM133B	7.52834	7.43889	7.57747
FAM134A	8.30063	7.85247	7.97252
FAM134B	7.1839	6.29558	6.11619
FAM134C	5.68042	5.60081	5.6446
FAM135A	5.74109	5.86209	6.03767
FAM135B	5.40195	5.37596	5.37293
FAM136A	8.09355	8.16388	8.72581
FAM136BP	5.55818	5.57128	5.5818
FAM138A	5.67085	5.68869	5.67803
FAM13A	5.72832	5.83372	5.79327
FAM13B	7.7235	7.57153	7.17631
FAM13C	5.41625	5.4943	5.42123
FAM149A	5.92338	5.89947	5.88637
FAM150A	5.33115	5.33037	5.40943
FAM150B	5.69943	5.94475	6.95337
FAM151A	5.30002	5.29519	5.35105
FAM151B	5.55852	5.56737	5.464
FAM153A	5.41352	5.43912	5.43965
FAM153B	5.40743	5.41251	5.38937
FAM153C	5.35302	5.35244	5.33556
FAM154A	5.46829	5.4061	5.40215
FAM154B	5.43689	5.36974	5.32403
FAM155A	5.88781	5.75262	5.69243
FAM155B	5.66662	5.66963	5.61165
FAM156B	6.40427	6.44865	6.4757
FAM159A	5.72154	5.95163	5.67465
FAM159B	5.39211	5.39281	5.37984
FAM160A2	7.78086	7.51343	7.48192
FAM160B1	8.04092	8.0821	7.89968
FAM160B2	6.56738	6.45014	6.40382
FAM161A	6.23893	6.06111	6.33663
FAM161B	5.49262	5.38808	5.34942
FAM162A	7.5829	7.38975	7.53316
