	Cluster_0	Cluster_1	Cluster_2
ACAP3	5.703940384615385	5.780669907407407	5.726904210526316
ACAT1	9.233835256410257	9.359928240740741	9.347979473684212
ACAT2	6.709330769230769	6.513815277777779	6.438047894736842
ACBD3	8.900585256410258	8.967139351851852	8.909492631578948
ACBD4	5.674257051282051	5.863586574074073	5.772617894736841
ACBD5	5.587691666666666	5.57397962962963	5.56124157894737
ACBD6	7.696953846153847	7.8272361111111115	7.79329
ACCS	6.266990384615385	6.3648375	6.426205789473686
ACCSL	5.457629487179487	5.45346712962963	5.44550052631579
ACD	7.60559358974359	7.523216666666667	7.443322631578947
ACE	5.377576923076923	5.401289351851852	5.377072105263157
ACE2	6.027407692307692	5.452063888888888	5.510738421052631
ACER1	5.371126282051282	5.36679212962963	5.36597052631579
ACER2	5.5159993589743594	5.556168981481482	5.566147894736843
ACER3	7.9462993589743585	8.031486574074075	7.87938105263158
ACHE	5.50398076923077	5.477492592592593	5.471264736842106
ACIN1	8.521816666666668	8.851606944444443	8.829368421052632
ACKR1	7.706619230769231	6.7221527777777785	8.248751578947369
ACKR2	5.45449935897436	5.507360648148149	5.486090526315789
ACKR3	7.762548076923077	7.712855555555556	7.787823684210525
